temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,origin_name,dest_code,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,maintenance_type,trains_nearby
21.0,22.8,20.7,24.4,54,1013,31.1,160,7312,Thunderstorm,thunderstorm,22.1719,71.1912,605,1019,11.8,60,Thursday,92079,Train 92079,STN19,Station STN19,STN72,Station STN72,2025-09-11 13:15:00,2025-09-11 13:31:24.296428,2025-09-11 13:24:00,2025-09-11 13:41:59.378325,10,1,STN5,7,None,2
9.1,11.6,6.3,12.8,72,994,21.2,71,1455,Fog,foggy,8.5457,86.8153,272,991,-0.1,78,Saturday,35006,Train 35006,STN42,Station STN42,STN73,Station STN73,2025-07-26 06:00:00,2025-07-26 06:34:24.853042,2025-07-26 06:24:00,2025-07-26 07:02:12.747833,27,2,STN49,0,,4
24.5,26.7,22.2,25.4,85,1050,1.3,294,7433,Clouds,scattered clouds,32.106,79.9622,2491,1049,17.8,99,Tuesday,51902,Train 51902,STN30,Station STN30,STN60,Station STN60,2025-07-22 02:15:00,2025-07-22 03:05:50.892293,2025-07-22 02:33:00,2025-07-22 03:22:53.151950,17,1,STN81,0,Minor,8
22.1,22.6,18.6,25.3,63,1031,47.8,165,4807,Clouds,scattered clouds,30.677,74.9496,1361,1036,18.9,57,Thursday,88326,Train 88326,STN1,Station STN1,STN100,Station STN100,2025-06-05 09:45:00,2025-06-05 09:52:23.694199,2025-06-05 10:03:00,2025-06-05 10:13:32.776994,21,3,STN96,4,Minor,6
39.9,37.0,36.5,43.1,56,1011,31.4,75,9363,Heatwave,extreme heat,24.6542,96.0471,1580,1010,34.5,46,Wednesday,17926,Train 17926,STN45,Station STN45,STN65,Station STN65,2025-06-04 16:45:00,2025-06-04 16:52:51.279772,2025-06-04 16:48:00,2025-06-04 16:55:24.054885,2,3,STN42,3,,3
30.0,32.1,29.0,32.2,80,1026,61.7,218,9973,Clear,clear sky,29.6734,73.8907,612,1020,22.2,10,Monday,38588,Train 38588,STN45,Station STN45,STN97,Station STN97,2025-10-27 12:15:00,2025-10-27 12:41:19.101946,2025-10-27 12:38:00,2025-10-27 13:05:47.446981,24,2,STN71,1,None,6
39.3,39.7,38.6,40.3,58,1029,28.0,217,9200,Heatwave,extreme heat,19.26,89.2342,817,1020,36.5,99,Saturday,23880,Train 23880,STN49,Station STN49,STN74,Station STN74,2025-07-19 08:30:00,2025-07-19 08:36:03.971439,2025-07-19 08:40:00,2025-07-19 08:48:28.543031,12,1,STN54,12,Major,4
27.0,27.7,26.2,28.9,69,1020,39.9,308,8401,Clear,clear sky,26.7628,93.2886,548,1026,23.5,11,Sunday,64792,Train 64792,STN24,Station STN24,STN91,Station STN91,2025-08-17 13:30:00,2025-08-17 13:54:00.566003,2025-08-17 13:51:00,2025-08-17 14:19:36.213112,25,3,STN87,3,,22
47.2,44.9,43.8,48.8,39,1031,16.8,73,5066,Heatwave,extreme heat,12.0302,69.1919,2003,1032,38.7,30,Sunday,33820,Train 33820,STN44,Station STN44,STN52,Station STN52,2025-07-20 14:00:00,2025-07-20 15:20:05.281210,2025-07-20 14:21:00,2025-07-20 15:40:04.904792,19,1,STN21,1,,23
19.6,19.2,18.2,21.2,63,1008,5.2,71,10000,Clouds,scattered clouds,20.1008,81.8606,291,1002,14.5,34,Tuesday,28812,Train 28812,STN29,Station STN29,STN53,Station STN53,2025-09-23 18:45:00,2025-09-23 18:51:42.087209,2025-09-23 19:00:00,2025-09-23 19:13:42.777650,22,1,STN21,1,None,1
25.1,25.3,21.3,26.0,33,1035,0.0,46,9053,Rain,moderate rain,18.1972,86.9975,2084,1029,21.1,79,Friday,18160,Train 18160,STN6,Station STN6,STN54,Station STN54,2025-08-15 08:30:00,2025-08-15 08:42:45.158500,2025-08-15 08:52:00,2025-08-15 09:10:22.789413,27,1,STN43,7,,7
27.9,26.5,27.3,29.7,80,1024,53.5,251,7455,Cyclone,strong cyclone winds,28.1107,86.5216,903,1024,19.1,27,Sunday,65652,Train 65652,STN3,Station STN3,STN82,Station STN82,2025-06-29 09:30:00,2025-06-29 09:53:09.782493,2025-06-29 09:41:00,2025-06-29 10:05:32.279286,12,2,STN32,2,None,5
10.2,12.0,8.3,10.5,35,1026,11.0,198,2636,Fog,foggy,22.4797,74.3033,2175,1026,6.6,74,Tuesday,57434,Train 57434,STN20,Station STN20,STN99,Station STN99,2025-10-28 10:15:00,2025-10-28 10:27:30.523688,2025-10-28 10:38:00,2025-10-28 10:54:05.866794,26,1,STN65,7,,13
22.2,23.8,20.6,24.5,78,1006,42.8,108,8541,Cyclone,strong cyclone winds,29.0116,76.6067,702,998,15.7,43,Monday,30669,Train 30669,STN26,Station STN26,STN84,Station STN84,2025-08-11 16:00:00,2025-08-11 16:16:40.772246,2025-08-11 16:11:00,2025-08-11 16:32:19.444166,15,2,STN41,8,None,0
25.8,28.7,21.8,27.7,34,999,71.5,142,8853,Cyclone,strong cyclone winds,24.9422,76.2489,1385,991,20.8,27,Sunday,85344,Train 85344,STN33,Station STN33,STN100,Station STN100,2025-07-13 23:15:00,2025-07-13 23:32:27.159929,2025-07-13 23:33:00,2025-07-13 23:52:26.357182,19,3,STN3,6,,5
13.6,15.5,11.5,17.1,69,1000,18.5,132,985,Fog,foggy,20.3685,82.7858,890,1004,9.8,56,Monday,69948,Train 69948,STN43,Station STN43,STN57,Station STN57,2025-09-22 00:30:00,2025-09-22 00:48:21.070385,2025-09-22 00:40:00,2025-09-22 00:59:36.437876,11,1,STN48,10,,23
24.1,24.1,20.6,27.9,79,1021,14.6,342,6628,Thunderstorm,thunderstorm,22.5333,92.1671,2123,1012,17.0,84,Thursday,87074,Train 87074,STN25,Station STN25,STN51,Station STN51,2025-08-14 20:15:00,2025-08-14 20:24:41.900462,2025-08-14 20:32:00,2025-08-14 20:45:17.861374,20,3,STN31,0,,0
26.0,25.9,24.3,26.7,88,1011,92.3,38,8308,Cyclone,strong cyclone winds,17.7874,82.4256,1423,1001,19.0,94,Saturday,20210,Train 20210,STN28,Station STN28,STN55,Station STN55,2025-10-04 05:15:00,2025-10-04 06:03:12.228003,2025-10-04 05:30:00,2025-10-04 06:24:50.020111,21,1,STN57,0,,6
24.8,24.9,24.4,28.5,48,996,19.5,76,9427,Clouds,scattered clouds,17.1943,90.3959,845,997,18.1,95,Friday,82253,Train 82253,STN3,Station STN3,STN90,Station STN90,2025-08-22 18:00:00,2025-08-22 18:03:27.041110,2025-08-22 18:03:00,2025-08-22 18:10:51.676387,7,1,STN21,1,Minor,0
27.9,27.6,26.5,31.6,38,1028,34.8,63,8687,Thunderstorm,thunderstorm,10.4772,72.3076,2191,1022,20.0,89,Saturday,25782,Train 25782,STN15,Station STN15,STN67,Station STN67,2025-08-09 11:00:00,2025-08-09 11:12:44.265336,2025-08-09 11:15:00,2025-08-09 11:32:40.881296,19,1,STN71,9,Minor,1
38.9,38.3,36.0,39.6,100,1029,64.7,225,8550,Heatwave,extreme heat,36.428,91.0987,2996,1026,30.2,94,Monday,41022,Train 41022,STN37,Station STN37,STN93,Station STN93,2025-10-20 12:30:00,2025-10-20 12:42:06.206243,2025-10-20 12:54:00,2025-10-20 13:11:30.604816,29,2,STN71,8,,12
27.0,29.7,23.2,30.4,70,1019,39.2,264,10000,Thunderstorm,thunderstorm,28.8227,75.6704,189,1017,22.9,41,Wednesday,78028,Train 78028,STN21,Station STN21,STN84,Station STN84,2025-07-30 11:15:00,2025-07-30 11:32:24.481834,2025-07-30 11:38:00,2025-07-30 12:00:12.972664,27,1,STN50,4,Major,3
25.1,25.7,22.2,28.6,79,1010,15.6,79,5076,Clouds,scattered clouds,35.5258,71.472,2266,1001,19.0,39,Monday,81531,Train 81531,STN4,Station STN4,STN65,Station STN65,2025-06-30 15:00:00,2025-06-30 15:16:55.089485,2025-06-30 15:13:00,2025-06-30 15:35:21.815384,18,2,STN6,4,None,16
28.1,27.5,27.9,31.6,58,992,55.2,324,10000,Thunderstorm,thunderstorm,18.4137,81.176,1667,997,20.5,45,Wednesday,91630,Train 91630,STN25,Station STN25,STN57,Station STN57,2025-10-01 07:45:00,2025-10-01 07:58:43.026301,2025-10-01 08:04:00,2025-10-01 08:18:34.932514,19,1,STN94,3,None,3
20.7,21.8,19.6,21.5,40,1026,53.9,21,7879,Clear,clear sky,14.7102,76.8465,2929,1019,12.0,18,Thursday,38708,Train 38708,STN37,Station STN37,STN58,Station STN58,2025-10-09 13:45:00,2025-10-09 13:48:39.186271,2025-10-09 13:51:00,2025-10-09 13:54:42.170269,6,2,STN96,6,None,3
-7.0,-4.0,-10.5,-4.7,72,1001,40.0,62,5230,Snow,light snow,23.5192,69.4773,2602,995,-14.2,80,Wednesday,40436,Train 40436,STN48,Station STN48,STN100,Station STN100,2025-06-04 03:30:00,2025-06-04 04:43:37.292836,2025-06-04 03:45:00,2025-06-04 05:06:25.995435,22,2,STN32,1,,18
-7.1,-5.6,-7.7,-4.5,52,1015,39.2,188,7059,Snow,light snow,18.7171,90.5248,370,1024,-16.4,39,Sunday,49119,Train 49119,STN37,Station STN37,STN77,Station STN77,2025-10-26 14:00:00,2025-10-26 14:38:04.319896,2025-10-26 14:06:00,2025-10-26 14:43:52.609379,5,3,STN78,1,,9
27.0,28.4,25.9,28.5,57,1046,51.6,252,9286,Rain,moderate rain,19.091,88.3951,1191,1038,20.7,32,Monday,46522,Train 46522,STN22,Station STN22,STN56,Station STN56,2025-06-09 21:45:00,2025-06-09 22:56:20.722399,2025-06-09 21:57:00,2025-06-09 23:15:15.280986,18,1,STN75,0,Minor,11
22.3,25.2,22.1,24.2,87,997,101.6,190,7416,Cyclone,strong cyclone winds,13.6236,93.7682,2335,994,15.8,92,Sunday,97776,Train 97776,STN35,Station STN35,STN78,Station STN78,2025-07-20 02:00:00,2025-07-20 02:43:40.888290,2025-07-20 02:22:00,2025-07-20 03:13:00.690799,29,1,STN96,1,,8
16.3,13.8,15.5,18.6,64,1021,44.3,274,7363,Clouds,scattered clouds,26.4111,89.5086,1055,1015,10.9,81,Thursday,28379,Train 28379,STN27,Station STN27,STN61,Station STN61,2025-08-14 08:30:00,2025-08-14 08:47:01.727414,2025-08-14 08:45:00,2025-08-14 09:08:51.379164,21,2,STN24,4,Minor,16
21.0,20.1,20.3,23.8,100,1029,46.8,279,7300,Rain,moderate rain,18.6783,73.0619,2855,1039,16.6,29,Tuesday,72604,Train 72604,STN40,Station STN40,STN60,Station STN60,2025-09-16 14:00:00,2025-09-16 14:11:14.382970,2025-09-16 14:13:00,2025-09-16 14:29:51.317748,18,2,STN46,0,,0
21.4,24.2,17.9,23.9,77,1009,22.0,298,5434,Clear,clear sky,10.0725,83.0159,1545,1003,11.5,9,Wednesday,76781,Train 76781,STN17,Station STN17,STN75,Station STN75,2025-08-13 18:45:00,2025-08-13 19:39:01.296185,2025-08-13 18:56:00,2025-08-13 19:49:35.421603,10,1,STN24,1,,15
23.7,22.9,21.4,25.1,78,997,41.6,316,7386,Cyclone,strong cyclone winds,13.289,79.1027,945,990,19.4,22,Friday,71304,Train 71304,STN15,Station STN15,STN62,Station STN62,2025-10-10 12:00:00,2025-10-10 12:12:40.161806,2025-10-10 12:14:00,2025-10-10 12:28:00.345598,15,3,STN58,7,None,4
15.7,15.8,12.9,19.3,78,1010,10.0,273,1160,Fog,foggy,26.1191,91.1348,2034,1002,11.0,25,Sunday,80522,Train 80522,STN49,Station STN49,STN87,Station STN87,2025-08-24 16:45:00,2025-08-24 16:55:49.035995,2025-08-24 16:50:00,2025-08-24 17:06:26.299323,10,3,STN19,3,None,2
25.7,26.1,22.7,27.6,75,1016,51.3,141,6601,Thunderstorm,thunderstorm,33.2166,89.0481,200,1008,19.3,46,Saturday,64098,Train 64098,STN42,Station STN42,STN59,Station STN59,2025-06-28 07:00:00,2025-06-28 07:15:18.102648,2025-06-28 07:21:00,2025-06-28 07:42:21.814705,27,1,STN3,7,,3
16.9,16.1,14.1,20.7,68,1001,22.5,193,8159,Clouds,scattered clouds,15.3922,82.427,1876,995,13.3,34,Friday,27076,Train 27076,STN19,Station STN19,STN75,Station STN75,2025-09-19 02:45:00,2025-09-19 02:51:22.543044,2025-09-19 02:55:00,2025-09-19 03:08:35.504487,17,2,STN6,4,,3
46.1,46.7,45.9,49.7,88,1000,47.7,96,7048,Heatwave,extreme heat,16.1639,72.2709,1389,1008,38.9,63,Sunday,78992,Train 78992,STN11,Station STN11,STN98,Station STN98,2025-08-03 02:15:00,2025-08-03 02:24:00.199010,2025-08-03 02:23:00,2025-08-03 02:36:25.213357,12,3,STN63,6,None,3
23.5,24.6,20.8,25.2,66,989,59.6,80,9403,Thunderstorm,thunderstorm,22.9244,94.4996,622,990,14.1,55,Sunday,37856,Train 37856,STN11,Station STN11,STN78,Station STN78,2025-10-12 00:00:00,2025-10-12 00:21:20.386873,2025-10-12 00:16:00,2025-10-12 00:42:16.558220,20,2,STN13,0,,1
47.1,47.3,46.5,50.9,85,1014,39.5,127,6635,Heatwave,extreme heat,34.2283,96.8499,1849,1005,38.7,31,Monday,76731,Train 76731,STN36,Station STN36,STN69,Station STN69,2025-09-15 12:15:00,2025-09-15 12:28:07.195765,2025-09-15 12:36:00,2025-09-15 12:50:45.083614,22,2,STN39,5,,11
-3.6,-4.1,-5.5,0.1,87,1023,5.7,69,7283,Snow,light snow,29.1893,72.8636,1975,1017,-5.7,59,Thursday,62314,Train 62314,STN2,Station STN2,STN98,Station STN98,2025-07-10 12:45:00,2025-07-10 13:02:03.834869,2025-07-10 12:56:00,2025-07-10 13:16:57.834289,14,2,STN76,4,,13
45.9,48.6,45.7,49.2,59,1026,26.8,248,6736,Heatwave,extreme heat,15.8775,82.5139,93,1032,40.1,69,Thursday,45651,Train 45651,STN9,Station STN9,STN75,Station STN75,2025-10-16 07:45:00,2025-10-16 08:27:48.200057,2025-10-16 07:55:00,2025-10-16 08:37:25.108708,9,3,STN56,1,,10
30.6,29.0,28.3,30.6,80,1035,66.3,33,7481,Clear,clear sky,30.042,84.6807,1495,1044,27.7,17,Monday,85025,Train 85025,STN20,Station STN20,STN98,Station STN98,2025-09-08 22:15:00,2025-09-08 22:31:45.798426,2025-09-08 22:24:00,2025-09-08 22:40:36.502282,8,1,STN63,3,,15
4.4,3.3,1.1,6.0,69,1015,61.1,131,5755,Snow,light snow,21.9015,89.4853,1972,1012,0.2,43,Saturday,26404,Train 26404,STN5,Station STN5,STN62,Station STN62,2025-09-27 07:45:00,2025-09-27 07:57:58.722726,2025-09-27 07:49:00,2025-09-27 08:04:10.255104,6,3,STN12,8,,6
24.1,24.3,20.1,25.3,100,1040,61.6,296,9991,Clouds,scattered clouds,26.1061,90.856,483,1049,18.4,72,Thursday,45628,Train 45628,STN47,Station STN47,STN72,Station STN72,2025-07-17 01:45:00,2025-07-17 01:48:15.035811,2025-07-17 02:07:00,2025-07-17 02:12:11.099770,23,2,STN35,12,,3
17.6,15.6,17.4,19.3,51,1004,5.3,348,7441,Clouds,scattered clouds,28.4314,75.0969,1791,1011,15.0,57,Thursday,92070,Train 92070,STN13,Station STN13,STN75,Station STN75,2025-07-17 06:15:00,2025-07-17 06:23:48.542270,2025-07-17 06:29:00,2025-07-17 06:41:55.111303,18,2,STN19,6,None,6
-0.2,-2.9,-1.1,3.3,67,1017,53.4,319,9819,Snow,light snow,35.9521,72.9153,115,1019,-3.9,58,Friday,52610,Train 52610,STN9,Station STN9,STN74,Station STN74,2025-06-27 15:30:00,2025-06-27 15:41:58.721601,2025-06-27 15:45:00,2025-06-27 15:56:29.764704,14,3,STN83,3,,3
41.9,42.6,40.1,43.5,52,1025,18.5,158,6944,Heatwave,extreme heat,26.1679,85.505,596,1024,35.3,56,Friday,78439,Train 78439,STN2,Station STN2,STN85,Station STN85,2025-10-17 21:15:00,2025-10-17 21:21:22.972269,2025-10-17 21:32:00,2025-10-17 21:44:47.518363,23,2,STN44,3,None,2
4.8,5.8,1.7,6.5,100,1032,43.6,130,390,Fog,foggy,35.6472,95.4713,1937,1030,-4.8,76,Tuesday,99177,Train 99177,STN26,Station STN26,STN68,Station STN68,2025-06-10 02:30:00,2025-06-10 03:07:32.641176,2025-06-10 02:39:00,2025-06-10 03:16:49.311910,9,1,STN24,2,,16
26.4,26.6,24.2,29.8,65,1043,27.4,191,5654,Clear,clear sky,28.6836,69.968,1586,1051,23.0,17,Monday,62121,Train 62121,STN18,Station STN18,STN62,Station STN62,2025-09-01 08:45:00,2025-09-01 08:48:55.119422,2025-09-01 08:57:00,2025-09-01 09:04:21.988006,15,1,STN59,8,None,3
25.4,23.2,21.5,26.7,62,1026,63.1,86,7901,Clouds,scattered clouds,23.5269,90.065,1217,1026,21.7,93,Saturday,62480,Train 62480,STN40,Station STN40,STN85,Station STN85,2025-08-30 00:00:00,2025-08-30 01:24:14.122782,2025-08-30 00:04:00,2025-08-30 01:35:25.359362,11,1,STN1,1,None,25
29.1,30.4,28.9,32.7,67,983,54.1,130,8730,Thunderstorm,thunderstorm,16.5067,73.3185,1973,983,23.4,46,Wednesday,23429,Train 23429,STN45,Station STN45,STN71,Station STN71,2025-07-23 05:00:00,2025-07-23 06:19:45.418686,2025-07-23 05:03:00,2025-07-23 06:28:04.485405,8,2,STN53,1,,21
22.2,24.2,21.2,25.7,37,1015,65.4,242,7976,Clouds,scattered clouds,17.9104,84.0407,295,1024,15.1,41,Monday,89742,Train 89742,STN9,Station STN9,STN88,Station STN88,2025-10-06 21:45:00,2025-10-06 21:49:43.004821,2025-10-06 22:06:00,2025-10-06 22:15:55.311266,26,1,STN78,10,,9
15.0,16.6,11.3,17.9,52,1018,56.6,347,7095,Clouds,scattered clouds,32.0137,79.3943,461,1012,6.6,96,Friday,80881,Train 80881,STN18,Station STN18,STN63,Station STN63,2025-08-01 18:15:00,2025-08-01 18:19:14.611421,2025-08-01 18:29:00,2025-08-01 18:40:12.016114,20,1,STN2,8,,2
27.5,27.1,25.2,28.4,73,1013,67.8,142,9657,Cyclone,strong cyclone winds,26.5885,78.7489,1227,1004,22.6,61,Sunday,63600,Train 63600,STN16,Station STN16,STN83,Station STN83,2025-10-12 03:30:00,2025-10-12 03:50:14.141125,2025-10-12 03:37:00,2025-10-12 04:04:18.065608,14,1,STN68,12,,20
40.1,38.7,37.6,43.1,86,1012,1.7,222,7045,Heatwave,extreme heat,18.3498,96.0702,782,1015,33.4,22,Sunday,39032,Train 39032,STN7,Station STN7,STN93,Station STN93,2025-10-12 22:45:00,2025-10-12 22:52:00.311358,2025-10-12 23:06:00,2025-10-12 23:15:30.971117,23,3,STN51,8,,2
7.5,8.7,3.8,10.4,67,1013,16.2,295,2345,Fog,foggy,8.2387,71.6841,1133,1009,-1.4,31,Tuesday,66716,Train 66716,STN10,Station STN10,STN86,Station STN86,2025-09-23 22:00:00,2025-09-23 22:11:22.405005,2025-09-23 22:18:00,2025-09-23 22:28:42.859165,17,3,STN100,6,,11
27.9,30.5,27.7,28.7,16,987,50.2,69,9159,Clouds,scattered clouds,25.6279,71.3786,311,983,25.8,59,Monday,36809,Train 36809,STN25,Station STN25,STN93,Station STN93,2025-07-21 00:15:00,2025-07-21 00:58:26.546015,2025-07-21 00:26:00,2025-07-21 01:17:22.134920,18,2,STN58,1,,10
27.1,24.1,23.7,30.0,69,1012,35.5,20,5768,Thunderstorm,thunderstorm,27.5403,76.4692,1740,1020,21.3,66,Monday,35740,Train 35740,STN28,Station STN28,STN81,Station STN81,2025-07-28 16:15:00,2025-07-28 17:40:54.589100,2025-07-28 16:30:00,2025-07-28 17:54:05.755984,13,3,STN51,0,None,11
31.1,31.8,29.2,32.0,72,1022,59.1,261,7908,Clear,clear sky,22.5041,69.8281,1921,1014,21.5,11,Saturday,78519,Train 78519,STN46,Station STN46,STN73,Station STN73,2025-09-13 14:45:00,2025-09-13 14:47:45.817041,2025-09-13 14:58:00,2025-09-13 15:02:11.895698,14,3,STN27,6,None,2
3.6,4.5,0.2,5.1,75,1036,4.8,47,6964,Snow,light snow,35.2672,90.6916,1703,1026,-5.3,91,Monday,18638,Train 18638,STN16,Station STN16,STN85,Station STN85,2025-07-14 17:45:00,2025-07-14 18:08:48.284340,2025-07-14 17:51:00,2025-07-14 18:13:09.120476,4,3,STN67,2,,9
22.6,19.7,20.6,26.3,53,1044,56.9,202,7769,Clear,clear sky,19.1322,79.5471,1646,1042,18.3,1,Friday,90559,Train 90559,STN6,Station STN6,STN99,Station STN99,2025-10-17 09:15:00,2025-10-17 09:21:39.689837,2025-10-17 09:19:00,2025-10-17 09:23:57.151346,2,3,STN38,9,,13
24.3,22.0,22.9,25.1,87,1022,7.9,287,7768,Thunderstorm,thunderstorm,25.8494,90.7493,2099,1021,21.0,69,Saturday,54887,Train 54887,STN47,Station STN47,STN91,Station STN91,2025-06-07 22:45:00,2025-06-07 23:08:59.888552,2025-06-07 22:49:00,2025-06-07 23:13:30.942294,4,1,STN14,4,,11
23.9,25.1,22.0,24.7,66,1014,113.9,354,8118,Cyclone,strong cyclone winds,15.1118,84.9036,31,1017,14.9,39,Thursday,48087,Train 48087,STN10,Station STN10,STN86,Station STN86,2025-07-03 11:30:00,2025-07-03 11:55:39.898077,2025-07-03 11:44:00,2025-07-03 12:11:07.835441,15,3,STN71,4,,19
21.9,24.0,18.3,22.5,57,1011,0.1,73,6467,Rain,moderate rain,34.2697,68.9808,1595,1018,16.4,65,Wednesday,84176,Train 84176,STN17,Station STN17,STN65,Station STN65,2025-08-06 08:00:00,2025-08-06 08:08:26.670582,2025-08-06 08:10:00,2025-08-06 08:22:37.686030,14,1,STN38,6,,9
28.8,27.1,25.9,31.7,45,985,42.0,218,4853,Clouds,scattered clouds,26.6948,90.4216,1279,983,26.1,80,Saturday,63254,Train 63254,STN34,Station STN34,STN60,Station STN60,2025-10-18 08:30:00,2025-10-18 08:35:43.660061,2025-10-18 08:41:00,2025-10-18 08:46:45.389597,11,1,STN50,5,,2
24.6,26.9,23.8,24.9,47,1035,42.5,134,10000,Thunderstorm,thunderstorm,11.6637,78.396,1372,1032,21.6,86,Friday,90310,Train 90310,STN37,Station STN37,STN92,Station STN92,2025-10-10 15:15:00,2025-10-10 15:49:07.100658,2025-10-10 15:38:00,2025-10-10 16:18:11.359458,29,2,STN62,0,None,4
14.1,14.9,13.9,16.4,99,981,20.5,88,914,Fog,foggy,27.7648,72.2547,2688,973,5.1,31,Saturday,42059,Train 42059,STN17,Station STN17,STN91,Station STN91,2025-07-05 15:45:00,2025-07-05 15:54:05.755745,2025-07-05 15:57:00,2025-07-05 16:10:42.246666,16,3,STN41,7,,9
16.5,17.9,13.2,20.2,47,1003,28.0,111,9142,Clouds,scattered clouds,34.9165,96.7974,1845,1011,7.7,61,Sunday,59893,Train 59893,STN38,Station STN38,STN88,Station STN88,2025-07-13 09:30:00,2025-07-13 10:11:48.247451,2025-07-13 09:34:00,2025-07-13 10:23:34.013969,11,3,STN35,1,Minor,10
18.4,19.0,15.0,22.3,68,1030,45.7,138,7886,Clear,clear sky,8.108,91.8813,1161,1027,13.8,17,Saturday,47843,Train 47843,STN42,Station STN42,STN52,Station STN52,2025-10-04 21:00:00,2025-10-04 21:11:37.975730,2025-10-04 21:22:00,2025-10-04 21:31:56.797868,20,3,STN97,1,,3
41.1,42.8,38.3,43.0,65,1027,19.9,208,8793,Heatwave,extreme heat,9.7918,78.8824,2171,1023,32.7,97,Thursday,65586,Train 65586,STN6,Station STN6,STN78,Station STN78,2025-10-16 06:00:00,2025-10-16 06:13:03.290120,2025-10-16 06:15:00,2025-10-16 06:28:49.051667,15,2,STN35,6,None,15
25.4,23.2,23.5,26.3,55,1026,13.8,357,10000,Thunderstorm,thunderstorm,19.9885,77.2827,2228,1017,21.1,86,Tuesday,84360,Train 84360,STN45,Station STN45,STN89,Station STN89,2025-10-28 07:45:00,2025-10-28 07:54:47.741238,2025-10-28 07:50:00,2025-10-28 08:03:27.828737,8,1,STN4,12,Major,7
24.2,26.7,23.9,27.1,71,990,38.0,271,6813,Rain,moderate rain,12.4923,78.8412,2870,986,20.8,92,Thursday,23877,Train 23877,STN1,Station STN1,STN86,Station STN86,2025-07-10 19:00:00,2025-07-10 19:14:44.137177,2025-07-10 19:04:00,2025-07-10 19:20:46.854160,6,2,STN53,5,None,15
20.9,20.9,17.9,24.2,71,1030,49.6,29,9352,Thunderstorm,thunderstorm,17.9778,80.2958,2007,1030,17.7,98,Thursday,20924,Train 20924,STN39,Station STN39,STN65,Station STN65,2025-09-18 08:15:00,2025-09-18 08:28:15.239443,2025-09-18 08:22:00,2025-09-18 08:39:39.851495,11,1,STN52,10,Major,9
42.2,41.9,39.9,45.0,64,998,49.1,256,9232,Heatwave,extreme heat,33.6863,86.7733,153,1007,34.9,93,Monday,52010,Train 52010,STN27,Station STN27,STN94,Station STN94,2025-06-09 12:00:00,2025-06-09 12:15:05.443687,2025-06-09 12:23:00,2025-06-09 12:41:53.692152,26,3,STN93,1,,3
19.3,21.6,19.3,22.7,27,1019,1.0,79,6589,Clouds,scattered clouds,12.3679,83.119,1919,1012,13.8,32,Thursday,23460,Train 23460,STN38,Station STN38,STN53,Station STN53,2025-08-28 23:45:00,2025-08-28 23:48:41.923599,2025-08-29 00:09:00,2025-08-29 00:19:20.077527,30,2,STN73,7,None,1
25.1,24.3,24.2,25.5,70,993,49.6,15,9165,Rain,moderate rain,8.3017,79.6513,529,1002,18.0,46,Wednesday,76042,Train 76042,STN18,Station STN18,STN55,Station STN55,2025-08-06 21:30:00,2025-08-06 21:41:41.958474,2025-08-06 21:37:00,2025-08-06 21:46:56.439317,5,2,STN18,1,,2
4.5,5.0,0.8,5.8,79,1000,13.7,135,1114,Fog,foggy,32.7435,89.3125,1390,996,-1.2,50,Monday,45391,Train 45391,STN27,Station STN27,STN63,Station STN63,2025-08-11 13:45:00,2025-08-11 13:53:20.413558,2025-08-11 14:06:00,2025-08-11 14:14:03.937018,20,3,STN64,12,,10
22.2,19.3,18.6,23.6,74,991,46.7,151,7261,Rain,moderate rain,22.7101,90.1178,1497,985,14.2,28,Thursday,46362,Train 46362,STN41,Station STN41,STN73,Station STN73,2025-07-10 13:45:00,2025-07-10 13:51:08.891420,2025-07-10 13:51:00,2025-07-10 13:55:41.488363,4,1,STN90,0,,0
26.8,27.8,24.9,30.2,61,1018,11.3,178,5729,Rain,moderate rain,13.162,89.4167,1542,1014,19.8,63,Monday,95525,Train 95525,STN5,Station STN5,STN77,Station STN77,2025-07-14 18:45:00,2025-07-14 18:55:24.633990,2025-07-14 18:58:00,2025-07-14 19:14:59.749898,19,2,STN21,1,,0
22.7,22.2,20.2,24.9,77,986,44.5,133,7795,Clouds,scattered clouds,15.6511,70.7097,1528,976,15.7,42,Wednesday,49329,Train 49329,STN4,Station STN4,STN80,Station STN80,2025-06-25 04:15:00,2025-06-25 04:19:28.436904,2025-06-25 04:31:00,2025-06-25 04:34:59.545546,15,1,STN12,9,Minor,3
26.2,28.6,25.9,29.9,52,1008,66.4,1,7602,Rain,moderate rain,25.7281,96.9108,1014,1015,23.6,48,Thursday,72212,Train 72212,STN10,Station STN10,STN81,Station STN81,2025-06-26 01:00:00,2025-06-26 01:18:54.406471,2025-06-26 01:24:00,2025-06-26 01:42:38.628592,23,1,STN24,6,Major,17
25.8,22.9,23.5,26.4,52,1024,58.3,46,7547,Clear,clear sky,19.6694,93.8409,1158,1024,22.6,15,Wednesday,81984,Train 81984,STN6,Station STN6,STN71,Station STN71,2025-10-08 16:15:00,2025-10-08 16:19:36.716938,2025-10-08 16:25:00,2025-10-08 16:30:00.115000,10,3,STN89,10,,11
