temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,dest_code,origin_name,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,trains_nearby
286.9663809,292.4846199,296.6724092,282.2063389,54,1012,13.35,268,75.71,Fog,fog,16.5481,81.0766,1483.2,286.9663809,10.49,21.72,Tuesday,12713,Train_12713,NDLS,PNBE,NDLS,PNBE,9/12/2025 2:55,9/12/2025 2:58,9/12/2025 3:56,9/12/2025 3:08,25,28,NDLS,1,3
306.9872372,294.4403245,301.4396557,288.3734183,43.2,1003,9.01,185,63.11,Fog,fog,26.2841,84.6141,731.2,306.9872372,5.01,6.51,Thursday,12216,Train_12216,VSKP,VSKP,VSKP,VSKP,9/12/2025 14:29,9/12/2025 14:32,9/12/2025 15:29,9/12/2025 15:37,28,17,VSKP,5,3
291.5167366,280.5757683,295.348952,301.9057078,51.4,1013,7.95,130,84.4,Haze,hazy sky,21.0691,70.8467,421.8,291.5167366,8.24,78.02,Saturday,12430,Train_12430,MAS,MAS,MAS,MAS,9/12/2025 8:41,9/12/2025 8:45,9/12/2025 9:43,9/12/2025 9:47,30,20,MAS,1,1
296.3065858,287.7943963,282.4088813,294.3359247,42.3,1013,0.42,290,54.91,Fog,fog,34.4133,70.224,1342.3,296.3065858,7.2,75.59,Sunday,12291,Train_12291,JAT,ALD,JAT,ALD,9/12/2025 13:06,9/12/2025 13:08,9/12/2025 14:10,9/12/2025 14:19,45,4,JAT,4,8
307.1941633,302.8086947,302.3337131,294.0721878,63.5,1012,3.7,276,67.34,Rain,moderate rain,31.6008,79.1613,762,307.1941633,14.71,81.36,Sunday,12892,Train_12892,VSKP,ALD,VSKP,ALD,9/12/2025 22:48,9/12/2025 22:48,9/12/2025 23:52,9/12/2025 23:55,16,20,VSKP,5,1
298.7271399,284.1132912,297.0786412,308.5376066,88.1,1005,6.89,319,65.87,Haze,hazy sky,17.6949,72.6367,918.8,298.7271399,12.27,0.45,Sunday,12049,Train_12049,PUNE,PUNE,PUNE,PUNE,9/12/2025 21:59,9/12/2025 21:02,9/12/2025 22:00,9/12/2025 22:09,52,9,PUNE,4,11
283.5069412,296.0593039,289.6449712,308.8668854,60.5,1016,9.43,350,87.52,Thunderstorm,thunderstorm,9.2281,83.2869,188.7,283.5069412,8.5,50.12,Tuesday,12106,Train_12106,JAT,DDN,JAT,DDN,9/12/2025 23:06,9/12/2025 23:07,9/12/2025 0:07,9/12/2025 0:15,23,6,JAT,4,14
308.1949637,286.4560562,298.2239089,309.2752579,66.7,1003,8.36,179,56.13,Thunderstorm,thunderstorm with rain,30.8319,74.281,605.2,308.1949637,5.93,70.48,Wednesday,12008,Train_12008,DDN,ALD,DDN,ALD,9/12/2025 7:26,9/12/2025 7:28,9/12/2025 8:30,9/12/2025 8:32,51,3,DDN,5,2
298.8312416,280.3636232,285.7971494,291.4163423,80.5,1007,11.14,289,50.39,Thunderstorm,thunderstorm with rain,32.6033,78.657,1419.1,298.8312416,10.17,15.54,Tuesday,12744,Train_12744,JAT,JAT,JAT,JAT,9/12/2025 21:23,9/12/2025 21:25,9/12/2025 22:25,9/12/2025 22:28,53,22,JAT,3,11
290.0471684,287.2360437,288.3557663,302.7316744,70.5,1016,4.2,162,59.52,Thunderstorm,thunderstorm,30.1569,73.9534,904.8,290.0471684,7.13,64.98,Sunday,12699,Train_12699,DDN,VSKP,DDN,VSKP,9/12/2025 3:18,9/12/2025 3:21,9/12/2025 4:20,9/12/2025 4:31,34,2,DDN,2,12
284.1781622,309.2762126,305.5245753,290.1489954,91.7,1002,8.47,270,82.81,Clouds,scattered clouds,11.4546,80.9697,549.5,284.1781622,10.36,8.41,Friday,12455,Train_12455,ALD,JAT,ALD,JAT,9/12/2025 19:40,9/12/2025 19:44,9/12/2025 20:42,9/12/2025 20:47,19,18,ALD,1,7
303.8207557,304.0461134,286.7151352,287.718295,92,1016,1.32,95,58.37,Rain,heavy rain,34.9437,72.3211,957.2,303.8207557,13.35,18.13,Sunday,12322,Train_12322,PNBE,NDLS,PNBE,NDLS,9/12/2025 19:55,9/12/2025 19:58,9/12/2025 20:55,9/12/2025 20:06,7,23,PNBE,1,1
298.6021827,308.7872993,292.099648,287.5389737,40.6,1008,6.2,261,59.64,Haze,hazy sky,14.9818,70.4621,1370.1,298.6021827,11.16,47.58,Friday,12308,Train_12308,DDN,PNBE,DDN,PNBE,9/12/2025 5:33,9/12/2025 5:36,9/12/2025 6:33,9/12/2025 6:46,53,30,DDN,3,12
296.0038328,294.6356213,304.7042341,292.2632286,86.7,1001,11.25,352,55.2,Haze,hazy sky,27.5535,71.0226,447.3,296.0038328,11.34,65.36,Thursday,12849,Train_12849,BBS,ALD,BBS,ALD,9/12/2025 0:21,9/12/2025 0:25,9/12/2025 1:23,9/12/2025 1:34,17,19,BBS,2,4
306.8167775,283.292086,299.2316405,294.8987286,67.6,1024,10.4,287,78.62,Thunderstorm,thunderstorm with rain,32.5169,89.0852,782.4,306.8167775,10.41,14.59,Tuesday,12621,Train_12621,PUNE,NDLS,PUNE,NDLS,9/12/2025 17:51,9/12/2025 17:52,9/12/2025 18:55,9/12/2025 18:05,13,7,PUNE,3,9
303.6579163,296.4387847,279.8660968,306.9284751,99.3,1012,14.86,82,52.77,Clear,bright and sunny,14.3636,72.8457,1440.1,303.6579163,14.27,18.52,Friday,12994,Train_12994,NDLS,ALD,NDLS,ALD,9/12/2025 5:50,9/12/2025 5:54,9/12/2025 6:51,9/12/2025 6:00,17,3,NDLS,2,8
284.5502464,293.63132,282.4190913,285.5967328,69,1019,4.17,224,63.25,Haze,mist,32.523,84.1696,300,284.5502464,14.32,20.44,Tuesday,12144,Train_12144,ALD,BBS,ALD,BBS,9/12/2025 13:26,9/12/2025 13:29,9/12/2025 14:29,9/12/2025 14:38,20,28,ALD,5,11
289.351662,305.3307125,278.2352477,304.0477754,99.2,1001,7.47,222,61.3,Rain,light rain,16.356,71.3585,1093.5,289.351662,10.13,23.87,Monday,12739,Train_12739,ALD,CSTM,ALD,CSTM,9/12/2025 10:05,9/12/2025 10:05,9/12/2025 11:06,9/12/2025 11:18,55,28,ALD,5,14
287.4546742,282.9424774,296.9276537,297.9436474,85.3,1019,4.94,117,72.21,Fog,fog,34.3632,72.1632,941,287.4546742,8.06,22.66,Wednesday,12820,Train_12820,CSTM,MAS,CSTM,MAS,9/12/2025 16:09,9/12/2025 16:13,9/12/2025 17:10,9/12/2025 17:16,18,18,CSTM,4,13
302.3183888,294.6472341,291.4302028,290.6383603,54.9,1010,6.61,191,79.22,Rain,moderate rain,15.594,80.1775,1035.5,302.3183888,9.6,39.51,Monday,12411,Train_12411,VSKP,MAS,VSKP,MAS,9/12/2025 8:44,9/12/2025 8:45,9/12/2025 9:47,9/12/2025 9:54,12,20,VSKP,4,8
281.005973,284.5014599,282.0282455,296.7845875,72.3,1021,12.85,78,71.32,Thunderstorm,thunderstorm with rain,33.7428,79.2974,559.3,281.005973,6.87,65.38,Friday,12113,Train_12113,VSKP,ALD,VSKP,ALD,9/12/2025 21:30,9/12/2025 21:34,9/12/2025 22:32,9/12/2025 22:39,58,20,VSKP,5,12
297.0966905,289.7402778,306.7380236,290.9982621,99.5,1014,10.26,77,87.24,Thunderstorm,thunderstorm with rain,9.4457,89.0316,505.1,297.0966905,11.36,43.8,Monday,12574,Train_12574,VSKP,VSKP,VSKP,VSKP,9/12/2025 6:24,9/12/2025 6:28,9/12/2025 7:25,9/12/2025 7:35,23,19,VSKP,4,3
302.8737606,302.1207123,293.8897917,299.8824587,91.5,1010,13.24,146,88.06,Clouds,scattered clouds,27.1503,88.8967,1042.1,302.8737606,10,77.6,Saturday,12398,Train_12398,JAT,DDN,JAT,DDN,9/12/2025 13:01,9/12/2025 13:03,9/12/2025 14:04,9/12/2025 14:12,36,9,JAT,5,5
306.3029691,294.2805439,285.2567988,295.0153177,45.8,1022,3.05,106,64.46,Haze,mist,22.367,85.5922,362.5,306.3029691,6.03,71.93,Wednesday,12274,Train_12274,NDLS,PUNE,NDLS,PUNE,9/12/2025 16:09,9/12/2025 16:11,9/12/2025 17:13,9/12/2025 17:22,39,16,NDLS,3,4
290.2624525,291.2766486,293.0181071,286.9321659,82.4,1002,13.1,270,81.11,Haze,mist,20.9027,82.042,658.5,290.2624525,6.98,12.65,Friday,12123,Train_12123,PNBE,VSKP,PNBE,VSKP,9/12/2025 7:09,9/12/2025 7:12,9/12/2025 8:13,9/12/2025 8:14,27,6,PNBE,1,11
304.6377191,291.8342884,298.38861,285.4974922,60.7,1002,0.9,243,79.55,Haze,hazy sky,14.0343,79.0992,322.9,304.6377191,9.8,4.88,Thursday,12085,Train_12085,DDN,DDN,DDN,DDN,9/12/2025 15:25,9/12/2025 15:28,9/12/2025 16:29,9/12/2025 16:35,25,21,DDN,5,12
283.3189521,293.7834031,280.2871765,298.4008705,40.4,1011,13.33,72,85.72,Thunderstorm,thunderstorm,27.0511,77.1236,62,283.3189521,13.88,87.79,Thursday,12581,Train_12581,VSKP,VSKP,VSKP,VSKP,9/12/2025 11:04,9/12/2025 11:08,9/12/2025 12:06,9/12/2025 12:13,22,29,VSKP,5,8
305.3935688,303.5504963,286.2411145,309.072391,64.2,1023,4.94,356,67.92,Haze,hazy sky,13.1519,88.9418,1456.6,305.3935688,10.66,7.98,Wednesday,12046,Train_12046,ALD,BBS,ALD,BBS,9/12/2025 11:21,9/12/2025 11:21,9/12/2025 12:22,9/12/2025 12:29,52,12,ALD,5,11
283.8246599,306.7625407,302.2089647,292.3187306,54.1,1004,4.72,353,71.22,Clear,bright and sunny,22.9267,82.0582,676,283.8246599,11.82,14.83,Wednesday,12710,Train_12710,DDN,VSKP,DDN,VSKP,9/12/2025 4:03,9/12/2025 4:06,9/12/2025 5:04,9/12/2025 5:17,18,28,DDN,4,7
291.9186187,308.6600406,291.7899461,303.9900032,89.1,1019,7.68,25,66.63,Clear,bright and sunny,14.8376,81.5815,1455.6,291.9186187,8.39,2.21,Friday,12875,Train_12875,NDLS,PUNE,NDLS,PUNE,9/12/2025 4:54,9/12/2025 4:58,9/12/2025 5:54,9/12/2025 5:59,20,6,NDLS,4,14
303.918861,303.6071016,294.3973143,301.7598406,60.2,1006,14.11,209,84.02,Fog,fog,33.8018,74.638,253.5,303.918861,10.71,62.83,Tuesday,12943,Train_12943,ALD,MAS,ALD,MAS,9/12/2025 13:33,9/12/2025 13:37,9/12/2025 14:37,9/12/2025 14:41,28,13,ALD,4,7
284.4975228,289.4622069,290.9844801,309.9466474,89.7,1006,0.72,91,59.19,Haze,mist,8.773,70.934,901.7,284.4975228,9.47,58.24,Saturday,12200,Train_12200,BBS,VSKP,BBS,VSKP,9/12/2025 5:06,9/12/2025 5:10,9/12/2025 6:08,9/12/2025 6:20,53,27,BBS,4,10
286.8775419,300.6440412,279.3169983,306.6294305,40,1012,5.28,124,59.59,Clouds,scattered clouds,13.3927,88.9038,341.4,286.8775419,11.59,98.69,Friday,12275,Train_12275,NDLS,JAT,NDLS,JAT,9/12/2025 6:49,9/12/2025 6:53,9/12/2025 7:52,9/12/2025 7:00,56,24,NDLS,3,10
301.6675771,293.1280937,282.9724934,298.9981578,58.5,1008,12.85,72,64.9,Fog,dense fog,14.5424,76.2747,1195.6,301.6675771,5.51,88.69,Tuesday,12548,Train_12548,JAT,DDN,JAT,DDN,9/12/2025 22:16,9/12/2025 22:20,9/12/2025 23:18,9/12/2025 23:24,36,5,JAT,5,7
301.6010961,287.6401187,291.3662492,301.7109149,54.5,1024,5.94,122,59.21,Thunderstorm,thunderstorm with rain,19.1798,78.8518,1186.4,301.6010961,9.93,41.08,Tuesday,12714,Train_12714,VSKP,PNBE,VSKP,PNBE,9/12/2025 20:10,9/12/2025 20:12,9/12/2025 21:11,9/12/2025 21:15,15,29,VSKP,3,1
299.234429,305.2261474,284.275564,308.951594,54,1020,2.99,308,72.44,Haze,hazy sky,14.2837,72.2928,213.3,299.234429,7.96,37.16,Tuesday,12129,Train_12129,MAS,DDN,MAS,DDN,9/12/2025 16:52,9/12/2025 16:53,9/12/2025 17:56,9/12/2025 17:06,49,13,MAS,4,13
300.8184533,281.1527905,279.4993709,293.9855635,44.1,1012,6.37,183,55.38,Clear,clear sky,21.2664,86.7385,1372.5,300.8184533,8.26,29.69,Friday,12447,Train_12447,PUNE,MAS,PUNE,MAS,9/12/2025 8:49,9/12/2025 8:50,9/12/2025 9:49,9/12/2025 9:54,15,20,PUNE,3,7
296.2817333,307.0528598,303.3094899,291.8038412,51.2,1011,5.78,186,62.81,Clouds,scattered clouds,31.5566,70.5526,332.2,296.2817333,14.61,15.24,Sunday,12981,Train_12981,ALD,VSKP,ALD,VSKP,9/12/2025 21:07,9/12/2025 21:11,9/12/2025 22:09,9/12/2025 22:12,8,7,ALD,5,4
287.5539718,293.8443239,307.4357759,282.3243325,73.3,1012,13.73,197,86.54,Fog,fog,27.2257,86.6798,938.8,287.5539718,6.83,13.81,Sunday,12803,Train_12803,CSTM,JAT,CSTM,JAT,9/12/2025 12:27,9/12/2025 12:30,9/12/2025 13:27,9/12/2025 13:41,30,12,CSTM,5,12
290.3708798,299.1160443,301.7942862,306.7965322,57.5,1023,11.43,77,66.37,Clouds,broken clouds,23.659,72.8057,1479.2,290.3708798,8.11,13.23,Thursday,12388,Train_12388,CSTM,VSKP,CSTM,VSKP,9/12/2025 8:59,9/12/2025 8:59,9/12/2025 9:00,9/12/2025 9:08,50,30,CSTM,4,3
285.4479315,299.7806177,303.6135477,306.029421,65,1009,7.58,347,79.93,Haze,mist,10.4031,87.7313,1329.5,285.4479315,10.1,11.41,Sunday,12575,Train_12575,PUNE,VSKP,PUNE,VSKP,9/12/2025 15:43,9/12/2025 15:47,9/12/2025 16:46,9/12/2025 16:54,9,21,PUNE,5,13
307.2535168,306.8535322,285.2593139,285.1336355,62.6,1000,14.83,185,54.54,Rain,light rain,26.7378,84.5955,1437,307.2535168,13.63,24.05,Sunday,12262,Train_12262,PNBE,ALD,PNBE,ALD,9/12/2025 3:55,9/12/2025 3:55,9/12/2025 4:57,9/12/2025 4:08,40,4,PNBE,3,12
297.5017538,299.1000905,306.8188093,299.3057214,92.6,1024,6.98,343,59.9,Clouds,overcast clouds,12.4932,73.2934,546.8,297.5017538,9.17,30.67,Tuesday,12965,Train_12965,PNBE,BBS,PNBE,BBS,9/12/2025 1:32,9/12/2025 1:34,9/12/2025 2:33,9/12/2025 2:44,37,30,PNBE,2,13
292.0255425,298.4180075,283.9077711,295.9194509,94.3,1007,0.87,252,82.29,Clouds,scattered clouds,29.2319,81.3164,203.1,292.0255425,12.44,96.16,Tuesday,12631,Train_12631,PUNE,PUNE,PUNE,PUNE,9/12/2025 12:51,9/12/2025 12:52,9/12/2025 13:55,9/12/2025 13:57,18,5,PUNE,5,5
293.8601741,281.9995612,306.5428943,285.5612729,69.6,1021,3.93,12,80.52,Thunderstorm,thunderstorm,14.7515,76.2531,323.1,293.8601741,13.56,57.85,Wednesday,12277,Train_12277,MAS,BBS,MAS,BBS,9/12/2025 12:24,9/12/2025 12:26,9/12/2025 13:26,9/12/2025 13:37,36,16,MAS,3,2
308.4185002,295.5522407,307.8445788,311.4170468,59.8,1015,6.54,298,65.45,Clear,bright and sunny,19.2603,73.5647,775.7,308.4185002,8.1,98.76,Tuesday,12713,Train_12713,JAT,PNBE,JAT,PNBE,9/12/2025 18:20,9/12/2025 18:23,9/12/2025 19:20,9/12/2025 19:28,11,27,JAT,3,8
284.6005421,284.50507,299.3516842,288.4408766,46.4,1012,2.35,75,88.18,Haze,hazy sky,17.4627,87.1836,1200.2,284.6005421,8.93,37.25,Friday,12045,Train_12045,NDLS,MAS,NDLS,MAS,9/12/2025 11:11,9/12/2025 11:14,9/12/2025 12:13,9/12/2025 12:25,14,4,NDLS,3,12
297.586895,302.1230131,307.434312,284.0170254,97.2,1002,14.21,50,86.43,Clouds,broken clouds,31.188,78.0705,267.7,297.586895,8.57,45.76,Wednesday,12167,Train_12167,MAS,VSKP,MAS,VSKP,9/12/2025 3:58,9/12/2025 3:02,9/12/2025 4:59,9/12/2025 4:07,6,8,MAS,5,12
295.1766604,295.3666576,295.0861934,299.8454214,43.6,1002,11.5,274,88.49,Haze,mist,11.4167,77.9709,1006.6,295.1766604,13.33,32.46,Saturday,12444,Train_12444,DDN,CSTM,DDN,CSTM,9/12/2025 9:25,9/12/2025 9:28,9/12/2025 10:26,9/12/2025 10:34,14,16,DDN,2,9
298.3436271,300.4068334,285.7862535,304.1660003,57.9,1023,4.02,148,67.12,Clear,bright and sunny,23.2724,73.3977,519.2,298.3436271,5.44,18.29,Wednesday,12621,Train_12621,VSKP,BBS,VSKP,BBS,9/12/2025 15:28,9/12/2025 15:31,9/12/2025 16:28,9/12/2025 16:36,39,8,VSKP,4,5
280.5433055,281.250187,291.1098766,282.9733034,57.9,1004,8.86,218,57.9,Thunderstorm,thunderstorm,11.8357,77.6613,544.7,280.5433055,8.08,14.32,Sunday,12045,Train_12045,PNBE,NDLS,PNBE,NDLS,9/12/2025 23:37,9/12/2025 23:39,9/12/2025 0:38,9/12/2025 0:47,25,17,PNBE,4,3
306.1637173,282.5437605,295.8068281,301.7615292,59.2,1010,10.82,121,75.07,Haze,mist,27.0295,87.4323,1009.8,306.1637173,11.79,94.51,Tuesday,12723,Train_12723,ALD,CSTM,ALD,CSTM,9/12/2025 18:34,9/12/2025 18:34,9/12/2025 19:36,9/12/2025 19:39,44,14,ALD,5,10
307.9635485,301.4897016,280.1924469,297.9687563,49.9,1006,14.12,210,77.39,Clear,clear sky,32.4371,77.2626,727.1,307.9635485,10.65,98.68,Sunday,12539,Train_12539,PNBE,BBS,PNBE,BBS,9/12/2025 7:36,9/12/2025 7:37,9/12/2025 8:36,9/12/2025 8:42,46,12,PNBE,5,7
296.9539955,282.1625301,296.6702979,285.0979503,87,1020,13.22,279,55.02,Clear,clear sky,19.7344,89.0321,1227.4,296.9539955,9.36,4.49,Tuesday,12086,Train_12086,CSTM,NDLS,CSTM,NDLS,9/12/2025 5:45,9/12/2025 5:48,9/12/2025 6:46,9/12/2025 6:53,12,3,CSTM,1,1
300.8995247,282.1377018,307.4353351,287.1757163,47.3,1023,7.73,25,81.46,Fog,fog,21.1785,88.9262,276.1,300.8995247,10.4,15.03,Sunday,12802,Train_12802,ALD,MAS,ALD,MAS,9/12/2025 3:43,9/12/2025 3:46,9/12/2025 4:44,9/12/2025 4:51,50,27,ALD,2,10
307.6749814,280.3632543,283.7032295,299.0392289,78.1,1009,11.62,172,50.72,Thunderstorm,thunderstorm with rain,33.0404,72.898,1195.4,307.6749814,6.98,42.35,Saturday,12384,Train_12384,DDN,VSKP,DDN,VSKP,9/12/2025 6:44,9/12/2025 6:46,9/12/2025 7:46,9/12/2025 7:56,22,20,DDN,3,3
301.217159,308.6950419,301.7778535,290.8907284,47.4,1009,8.43,155,69.31,Thunderstorm,thunderstorm,22.0668,73.5462,143.1,301.217159,9.31,18.63,Sunday,12668,Train_12668,DDN,JAT,DDN,JAT,9/12/2025 13:44,9/12/2025 13:45,9/12/2025 14:45,9/12/2025 14:57,13,2,DDN,3,9
284.5761713,302.1252508,305.2369638,310.1494719,44.2,1019,8.29,237,63.24,Haze,mist,21.1652,87.2535,331.4,284.5761713,10.02,36.39,Sunday,12264,Train_12264,VSKP,JAT,VSKP,JAT,9/12/2025 12:28,9/12/2025 12:30,9/12/2025 13:30,9/12/2025 13:36,58,30,VSKP,4,2
297.2886508,290.5975423,306.3110478,306.5622069,94.6,1001,1.72,81,79.61,Rain,light rain,23.6149,77.8552,1001.4,297.2886508,14.01,12.91,Friday,12776,Train_12776,BBS,BBS,BBS,BBS,9/12/2025 20:48,9/12/2025 20:48,9/12/2025 21:52,9/12/2025 21:58,45,13,BBS,5,11
298.2014514,288.8960674,306.8040681,311.5070162,51.4,1002,1.89,355,62.51,Fog,dense fog,26.6092,70.0875,1289.6,298.2014514,7.61,45.65,Saturday,12021,Train_12021,CSTM,VSKP,CSTM,VSKP,9/12/2025 4:23,9/12/2025 4:25,9/12/2025 5:25,9/12/2025 5:31,34,21,CSTM,2,14
292.7239201,290.4910969,293.6437892,289.7901252,89.3,1007,7.94,272,83.07,Thunderstorm,thunderstorm with rain,10.8859,75.4774,416.4,292.7239201,13.68,27.17,Thursday,12767,Train_12767,PUNE,BBS,PUNE,BBS,9/12/2025 8:58,9/12/2025 8:59,9/12/2025 9:01,9/12/2025 9:06,8,11,PUNE,4,9
302.0933271,303.2396059,307.3192372,311.091709,72.7,1010,4.03,67,73.8,Clear,bright and sunny,30.17,81.9526,524.4,302.0933271,11.44,35.19,Saturday,12702,Train_12702,PNBE,MAS,PNBE,MAS,9/12/2025 2:14,9/12/2025 2:15,9/12/2025 3:15,9/12/2025 3:27,39,24,PNBE,2,11
308.0310104,299.8411183,300.7193062,294.9370161,44.7,1012,0.32,43,81.76,Thunderstorm,thunderstorm,19.7586,85.9853,828.8,308.0310104,5.2,9.43,Sunday,12449,Train_12449,VSKP,NDLS,VSKP,NDLS,9/12/2025 9:05,9/12/2025 9:08,9/12/2025 10:09,9/12/2025 10:13,18,12,VSKP,5,1
307.7670554,285.555867,282.8501431,292.4255639,97.3,1006,10.84,60,89.57,Rain,moderate rain,9.9534,72.6678,356.8,307.7670554,12.25,42.81,Monday,12975,Train_12975,VSKP,VSKP,VSKP,VSKP,9/12/2025 14:31,9/12/2025 14:31,9/12/2025 15:31,9/12/2025 15:41,18,18,VSKP,3,4
293.5251811,285.2232801,292.3070032,283.5104858,54.8,1012,0.49,122,77.17,Clouds,broken clouds,29.2269,72.2108,1226.2,293.5251811,5.36,98.33,Monday,12231,Train_12231,BBS,CSTM,BBS,CSTM,9/12/2025 19:43,9/12/2025 19:47,9/12/2025 20:46,9/12/2025 20:56,57,30,BBS,1,12
283.3971414,282.9518695,299.5499353,283.5829577,91.6,1001,8.93,348,89.4,Clouds,broken clouds,18.1776,88.4419,1171.8,283.3971414,14.97,32.88,Monday,12185,Train_12185,DDN,NDLS,DDN,NDLS,9/12/2025 20:33,9/12/2025 20:36,9/12/2025 21:33,9/12/2025 21:40,52,9,DDN,2,10
309.545236,299.8090816,285.4202095,302.7603377,50.1,1005,8.09,195,51.15,Thunderstorm,thunderstorm,10.7099,85.023,260.7,309.545236,13.73,87.64,Friday,12325,Train_12325,CSTM,CSTM,CSTM,CSTM,9/12/2025 16:35,9/12/2025 16:37,9/12/2025 17:38,9/12/2025 17:46,41,29,CSTM,3,13
305.1669426,302.9311799,297.2184555,295.7378698,91.2,1008,14.53,329,63.53,Thunderstorm,thunderstorm,25.112,81.7956,722.6,305.1669426,7.97,84.32,Wednesday,12182,Train_12182,ALD,CSTM,ALD,CSTM,9/12/2025 22:19,9/12/2025 22:21,9/12/2025 23:23,9/12/2025 23:30,24,7,ALD,2,6
283.7398804,287.9513928,297.9980144,288.7956488,40.8,1019,7.26,322,54.31,Fog,fog,31.7635,85.3837,1173.5,283.7398804,7.57,95.21,Sunday,12396,Train_12396,CSTM,MAS,CSTM,MAS,9/12/2025 23:56,9/12/2025 23:57,9/12/2025 0:00,9/12/2025 0:01,33,6,CSTM,2,13
307.6252565,280.6283488,282.8809923,300.4191092,70.7,1024,0.95,110,60.49,Thunderstorm,thunderstorm,31.9693,78.5771,539.1,307.6252565,8.81,79.01,Saturday,12480,Train_12480,CSTM,PUNE,CSTM,PUNE,9/12/2025 5:56,9/12/2025 5:57,9/12/2025 6:00,9/12/2025 6:02,27,24,CSTM,2,7
306.0968909,282.46515,294.9525594,289.5857435,86.2,1001,8.28,257,83.56,Rain,heavy rain,33.8569,85.1691,968,306.0968909,8.56,65.96,Monday,12402,Train_12402,PNBE,PUNE,PNBE,PUNE,9/12/2025 2:52,9/12/2025 2:53,9/12/2025 3:55,9/12/2025 3:01,51,14,PNBE,5,3
295.5651417,309.035801,301.1488073,299.3289526,96.1,1017,12.62,88,51.29,Thunderstorm,thunderstorm,31.428,77.4361,122.8,295.5651417,8.72,85.66,Friday,12462,Train_12462,ALD,VSKP,ALD,VSKP,9/12/2025 17:11,9/12/2025 17:15,9/12/2025 18:13,9/12/2025 18:23,25,18,ALD,4,9
297.7382631,288.8633433,292.9668699,292.7762624,94.6,1015,14.95,197,70.81,Haze,hazy sky,8.0578,74.8819,932.6,297.7382631,8.18,7.56,Wednesday,12416,Train_12416,MAS,PNBE,MAS,PNBE,9/12/2025 4:34,9/12/2025 4:38,9/12/2025 5:34,9/12/2025 5:44,35,14,MAS,2,4
291.9700811,303.0766944,278.3630935,306.7065668,89.2,1024,6.46,281,72.69,Rain,light rain,18.2665,84.5803,271.3,291.9700811,11.21,46.28,Monday,12201,Train_12201,ALD,DDN,ALD,DDN,9/12/2025 12:48,9/12/2025 12:51,9/12/2025 13:50,9/12/2025 13:59,36,5,ALD,5,5
281.6428492,298.7399071,278.2711541,306.6208848,93.3,1011,4.8,199,72.45,Fog,fog,30.1006,78.3934,1254.3,281.6428492,6.64,98.93,Tuesday,12064,Train_12064,VSKP,PUNE,VSKP,PUNE,9/12/2025 0:37,9/12/2025 0:41,9/12/2025 1:39,9/12/2025 1:44,45,20,VSKP,1,8
290.0559172,291.4581892,288.7108803,296.3205119,52,1006,13.6,98,69.01,Haze,hazy sky,17.8888,89.6275,565.4,290.0559172,13.46,76.96,Thursday,12955,Train_12955,BBS,VSKP,BBS,VSKP,9/12/2025 16:55,9/12/2025 16:56,9/12/2025 17:56,9/12/2025 17:05,11,24,BBS,4,12
304.0856035,286.1706179,305.7858221,292.5245733,57.1,1006,2.87,26,81.62,Haze,mist,24.2418,76.9897,458.3,304.0856035,13.12,96.21,Sunday,12907,Train_12907,CSTM,CSTM,CSTM,CSTM,9/12/2025 2:16,9/12/2025 2:19,9/12/2025 3:16,9/12/2025 3:29,17,13,CSTM,5,14
280.1389607,283.6415925,284.8603034,292.8767939,57.3,1016,9.23,88,55.34,Clouds,broken clouds,24.3706,88.4345,1269.3,280.1389607,9.76,77.96,Thursday,12554,Train_12554,ALD,JAT,ALD,JAT,9/12/2025 18:26,9/12/2025 18:29,9/12/2025 19:29,9/12/2025 19:33,27,1,ALD,1,3
290.0049752,298.450389,297.0309107,306.1714358,62.6,1012,6.09,145,62.42,Rain,moderate rain,17.8557,88.6593,122.7,290.0049752,13.53,87.49,Thursday,12732,Train_12732,VSKP,PUNE,VSKP,PUNE,9/12/2025 20:16,9/12/2025 20:16,9/12/2025 21:17,9/12/2025 21:26,12,12,VSKP,4,8
291.9450608,303.2390134,284.6622761,291.8453845,63.6,1010,0.62,181,74.63,Haze,mist,32.4208,74.8371,625.1,291.9450608,7.47,70.65,Tuesday,12016,Train_12016,NDLS,MAS,NDLS,MAS,9/12/2025 19:10,9/12/2025 19:14,9/12/2025 20:11,9/12/2025 20:21,16,19,NDLS,5,14
296.1218681,299.3171276,287.6500997,288.2717812,72.7,1005,5.21,256,77.64,Fog,dense fog,21.5872,85.9644,586.5,296.1218681,5.18,76.05,Tuesday,12835,Train_12835,DDN,VSKP,DDN,VSKP,9/12/2025 21:54,9/12/2025 21:56,9/12/2025 22:58,9/12/2025 22:03,40,10,DDN,1,14
307.5956685,295.909064,303.4412627,284.5406503,49.6,1022,3.98,188,66.17,Clouds,scattered clouds,20.5492,78.6615,463,307.5956685,11.19,52.32,Tuesday,12796,Train_12796,BBS,DDN,BBS,DDN,9/12/2025 11:38,9/12/2025 11:40,9/12/2025 12:41,9/12/2025 12:52,20,24,BBS,5,11
