dt,temp,feels_like,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,clouds_all,weather_main,weather_description,latitude,longitude,visibility,dew_point,uv_index,temp_Celsius,day_of_week
1673830800,,293.84647986664265,1005,,251.4979235578596,308.7723757921912,,260,53,Rain,few clouds,-58.03827589714082,-69.4550860338525,5671,272.8476602891513,9.59189441586941,-8.301100014428528,Monday
1673834400,318.92607167256165,253.27099191509663,1005,11.0,255.5162098310871,293.5890101061955,6.028230917820271,45,88,Clear,moderate rain,57.80378214922649,38.62757529481212,7318,272.6966286154063,6.490311779854516,45.77607167256167,Monday
1673838000,256.6559206106461,313.8077588072944,992,44.0,247.6933710851464,299.737439669539,10.781800174934864,183,2,Clouds,light drizzle,-85.97134315485337,-51.02407844327513,3675,282.3300801125291,9.339461229107362,-16.494079389353885,Monday
1673841600,304.04761357406665,305.9560752187335,1023,30.0,299.19334578159936,299.3212362602646,0.9747731364853336,15,24,Clear,clear sky,-29.16130090579685,150.54653582360322,4755,246.8486254470639,0.0344615928605115,30.897613574066668,Monday
1673845200,277.10396315912885,295.0790815996637,981,27.0,255.75337935219883,289.1188092014815,6.087072789958027,314,60,Drizzle,clear sky,65.46397854370758,-103.00724695676736,5685,271.70201623191423,3.1627733601601573,3.9539631591288753,Monday
1673848800,286.74002985912574,264.24239020577915,1021,43.0,288.0282749700772,313.0708544546967,12.99582790527946,264,24,Clear,moderate rain,37.91091880725408,55.0437782325628,4920,279.76655308896784,4.906117637465819,13.590029859125764,Monday
1673852400,310.2733806982218,270.9700934672884,994,94.0,291.1067594364744,303.7595834303412,3.46872869184308,223,59,Clear,clear sky,53.977308924553626,74.44141006692269,9058,287.4754748476019,7.232096421739779,37.12338069822181,Monday
1673856000,304.69564584446465,281.9706683078672,981,49.0,254.2438417392788,328.31199578755104,0.5377569600101423,212,8,Drizzle,moderate rain,86.3978604884993,175.1221652630012,8958,234.129476510897,5.345580239958473,31.54564584446468,Monday
1673859600,264.277799935206,290.06395155062705,1005,76.0,267.1899353468075,308.0725885736562,1.8095827449386248,106,10,Drizzle,moderate rain,88.89440465606782,-137.74220301718958,1841,264.16594627094554,5.31286438763178,-8.872200064794015,Monday
1673863200,280.814461806998,255.00180996947464,1010,29.0,264.0865758293941,325.3983780278502,3.942550620078108,327,40,Rain,few clouds,4.379374317144254,-149.13356487680755,1003,283.6301713384317,6.334040883134073,7.66446180699802,Monday
1673866800,253.93840013431665,311.6027182755063,984,,279.1693504032156,291.8647086234289,5.338866510260977,318,22,Thunderstorm,few clouds,88.93457387411442,105.82992655192204,5246,257.6246713671552,3.919150227608664,-19.21159986568333,Monday
1673870400,269.6383289865023,303.68092556968503,1046,26.0,292.2292907181369,325.50998614487503,13.806347461528674,108,15,Clouds,thunderstorm,44.00740489621404,135.3930158193191,4020,277.39638596924647,8.177978708698532,-3.511671013497676,Monday
1673874000,275.1332453450197,246.0307546494377,996,59.0,280.628867222299,324.31943973801697,1.8487318078580013,119,47,Drizzle,thunderstorm,42.49980654372891,-18.16070839113397,3617,284.9613520976209,5.231159748789496,1.983245345019725,Monday
1673877600,,254.11270130680623,996,,274.28105850877495,321.7333000885296,,329,73,Snow,clear sky,73.88476087472586,81.82970760754353,274,282.25993046170123,6.038018035919469,39.18578607536995,Monday
1673881200,297.0817228702686,304.8902980477756,1023,55.0,292.47402916972874,325.21358392979334,9.894179506222484,308,86,Clear,thunderstorm,54.3405221489306,177.6456765796189,7096,248.1139595858548,8.177435016677759,23.93172287026863,Monday
1673884800,294.5952743367934,245.89108941948345,982,95.0,262.2848420534755,318.0924030774669,11.038083732767769,149,88,Clear,light drizzle,11.851297178861898,57.071430406797504,9105,287.37767493807274,9.970439689420102,21.44527433679343,Monday
1673888400,281.7072160910343,296.89306496740386,1038,,286.28173457304945,306.40988539197474,0.9368669465811774,228,49,Rain,thunderstorm,-65.40983385767495,-36.52482290236824,1903,287.6464520304441,8.673421476171525,8.55721609103432,Monday
1673892000,283.4710477214096,278.1215121765896,997,59.0,280.66816877735323,308.95638736901003,5.146586341915352,315,13,Clear,light drizzle,56.72267531013438,29.14266127504348,6453,250.3647637412903,4.357924636929995,10.321047721409627,Monday
1673895600,272.5703396900593,305.8939414992007,1049,84.0,288.7117643500376,324.62569937901435,6.976174573128844,35,13,Snow,snowfall,-43.77654105718423,-6.171057892365013,2691,239.13574636822813,0.3129304164628903,-0.5796603099406639,Monday
1673899200,281.3478362731469,262.2983622617492,1008,84.0,286.0931670588882,312.04431851947976,12.06190751857175,34,82,Drizzle,moderate rain,0.7788250831335546,-49.40658732345193,9299,268.47773386186174,2.509641164411484,8.197836273146947,Monday
1673902800,268.8852120493543,265.8306727970918,1033,76.0,248.99581724451576,289.72330622497805,4.262808787671213,290,83,Thunderstorm,few clouds,-88.25034556958086,-162.15482417303622,1322,243.8954932366708,4.678805083682619,-4.264787950645655,Monday
1673906400,254.55559943749003,276.202647264155,1005,60.0,269.4553414200134,290.7421773227492,2.491394462688912,5,16,Thunderstorm,clear sky,-76.3184280073007,103.55234233109206,7990,265.2755816674087,4.952141122636466,-18.594400562509943,Monday
1673910000,257.03429798727626,250.35725632963184,980,32.0,262.8653833743726,299.48515917698285,4.752289963113966,78,70,Drizzle,clear sky,-30.24496888632784,98.08985960486052,9405,257.3429164162235,1.7089839960515882,-16.115702012723716,Monday
1673913600,257.0426865498793,288.9937123880342,1046,43.0,292.2181485811358,300.9991534422567,120.0,305,61,Drizzle,clear sky,41.099634464070135,-91.97962052303453,2292,236.1103733384304,9.617340429356124,-16.10731345012067,Tuesday
1673917200,317.9425078840138,273.8354249721618,1024,53.0,283.8984516100372,307.5998917194813,4.454266208425384,28,22,Clear,light drizzle,7.157016306614722,-86.04229892969097,1449,268.9983568274316,2.3696943977138125,44.79250788401384,Tuesday
1673920800,305.3426895078006,308.80805499283554,1001,61.0,269.35386511622704,328.94309940119206,0.4404520689703312,303,20,Thunderstorm,light drizzle,34.40103638560768,-94.371275634448,7690,273.9747974420348,4.15555879566927,32.19268950780065,Tuesday
1673924400,271.71770281594445,292.61054023010445,1003,47.0,269.10979679771253,289.7194643121428,14.003576260726266,249,2,Snow,light drizzle,60.63671080616084,2.6468163318142217,6349,282.41441979384456,8.692549636724094,-1.4322971840555283,Tuesday
1673928000,268.3842991730407,263.26537437674506,1036,,272.026499814825,300.95013746248424,3.067095653539546,99,11,Clouds,few clouds,-14.368190587779624,86.36182416469865,7791,270.5065455652719,5.162039813631301,-4.765700826959289,Tuesday
1673931600,287.09141018942825,255.62690524353783,1043,36.0,290.78706638248576,288.63361130588703,6.699194031843653,89,71,Clouds,moderate rain,-25.47807777148905,-72.71819111708996,7391,287.1715609903593,2.205817441413098,13.941410189428268,Tuesday
1673935200,258.5203358872567,310.4843483354975,995,63.0,282.8074994339497,300.0447687999356,1.9629579228521823,329,84,Clouds,light drizzle,-30.75378962919376,16.447853228976612,4340,246.1194945863649,3.847997485894685,-14.629664112743283,Tuesday
1673938800,262.47226739250266,293.9690621256128,998,61.0,245.5274462994859,326.3873306346303,7.841534040753988,119,72,Clouds,few clouds,81.18023020741455,-55.21270921554785,2624,254.4157464767662,3.1153494512440214,-10.67773260749732,Tuesday
1673942400,302.6841023832276,299.873514360612,1012,13.0,294.64888981899264,302.6143225662161,7.403088965244392,357,77,Clouds,snowfall,60.212614671811366,-138.36298467062755,8159,259.23961272166554,1.0677541606445766,29.534102383227605,Tuesday
1673946000,293.2783702730096,314.5312672238948,1036,49.0,286.09651576040693,329.8728889146807,4.030429896186007,185,88,Clear,clear sky,70.97188347537116,-29.94130391488392,2886,260.283414766981,8.75446898245217,20.12837027300958,Tuesday
1673949600,304.77286195478393,297.0022048809933,986,,279.04122258256075,323.96328882191807,13.821443952020372,48,12,Snow,,39.04174742835215,-92.55161159897168,6163,234.4994377377392,5.969148563142356,31.62286195478396,Tuesday
1673953200,260.478438647242,259.2071477374925,1026,24.0,245.3849907376517,319.7934520141608,1.3218357722926275,98,69,Snow,few clouds,50.3419705221697,155.1922215244458,2476,256.0496460882082,9.5522370412483,-12.671561352757976,Tuesday
1673956800,291.2228658160451,306.1318533658516,987,98.0,288.4199873540013,326.16015038966066,9.18535562799692,126,74,Thunderstorm,light drizzle,60.84226010893176,106.35269757386892,572,241.9570084602193,1.9520328789478203,18.072865816045123,Tuesday
1673960400,284.4234380763678,247.77971931276227,1046,23.0,249.47970697017448,300.66325387425,9.867836369929812,73,21,Thunderstorm,snowfall,45.77286199007503,-47.15887949097839,7303,273.02830889310144,7.673128062922031,11.273438076367825,Tuesday
1673964000,272.7695279221728,264.59370221830994,992,95.0,285.5048234563511,329.10135253509173,6.9409618424370425,254,32,Rain,moderate rain,-58.6102932303772,137.0840032152031,1756,250.152179328711,6.549449009467559,-0.3804720778272212,Tuesday
1673967600,305.8690996369114,246.6712119315757,1036,97.0,287.104313822165,313.67024400948173,9.66873471282415,358,98,Snow,snowfall,84.15116127400702,63.47709217406708,7293,237.2911866872977,3.214601561529621,32.71909963691144,Tuesday
1673971200,260.5169778377083,307.63690087605454,980,94.0,276.03654739060823,328.00591142232764,10.519319607869104,66,96,Drizzle,thunderstorm,-27.34032204390829,-95.35000677980632,1911,276.6823989658644,1.8977915334381767,-12.633022162291695,Tuesday
1673974800,310.9148792131273,300.5760416440281,982,12.0,260.0586334269914,312.8234356984556,13.47350735028822,293,46,Drizzle,light drizzle,-26.33788078733562,-43.6467931821191,9086,249.6430009615964,0.4383497347361815,37.7648792131273,Tuesday
1673978400,264.54258088925235,284.8522721634419,995,11.0,272.09030848664014,285.9274723491784,8.08578740586279,143,70,Snow,light drizzle,-76.76569955259642,137.65216644407542,8121,259.17336816682035,10.572421841289184,-8.607419110747628,Tuesday
1673982000,298.2055349724191,298.8209001666048,1042,78.0,276.28323611687284,303.0164762697011,6.814679320609216,179,72,Snow,thunderstorm,-46.11053327259478,-92.00325481486514,248,234.9632506551358,9.527292974532012,25.05553497241914,Tuesday
1673985600,267.3732245682211,265.2623841900796,1004,18.0,269.5698232719179,329.5500533213969,4.915316701048765,167,68,Rain,snowfall,66.75175628005317,140.848337242379,6033,274.3395929823572,6.670830488091766,-5.776775431778901,Tuesday
1673989200,310.4689356299983,276.8087456287827,1046,90.0,299.978097828035,309.33527272590464,2.5489502029567817,234,25,Thunderstorm,snowfall,-29.563291316454688,-26.89238567186959,5952,257.8233331774204,0.5885170056997631,37.31893562999835,Tuesday
1673992800,312.7691783989529,286.35906029447585,1030,,245.01976554229788,328.600322642236,11.380158855051617,339,98,Clouds,light drizzle,73.20133585082829,167.52307448272,9283,270.62939129069025,5.320372761774669,39.6191783989529,Tuesday
1673996400,268.6392910031168,284.1780706059231,984,82.0,264.42786298343066,309.5536437329414,6.38849707930934,162,59,Drizzle,snowfall,-46.56584164640917,112.10653600572611,1927,272.31470351462195,8.343832643718118,-4.5107089968831815,Tuesday
1674000000,259.4303668328546,293.7237703633034,1049,,283.4509649949,314.2946942689665,4.730792200956753,316,89,Clear,clear sky,-73.4574841440217,117.357051145154,7089,250.93136138205327,8.591391588835593,-13.719633167145387,Wednesday
1674003600,252.01861665661352,294.7690680237749,996,14.0,273.2331070854421,292.0053227235551,10.435605704487452,243,22,Clouds,light drizzle,45.67580710849336,-175.13724181436268,5208,243.50626791714515,0.504247836414126,-21.13138334338646,Wednesday
1674007200,292.2955059616351,267.27655164550447,1009,52.0,281.6489853823663,313.1994322296026,13.817522328459471,351,63,Clear,clear sky,-49.228380342186746,58.72172758490987,3550,252.3682089635797,8.964856268597313,19.145505961635138,Wednesday
1674010800,259.76589756155334,302.7083782096894,982,30.0,299.9700347123983,326.56610476244214,3.4515573321473694,173,77,Clouds,clear sky,77.0728274790884,-40.22974631954384,5537,237.16943967395403,10.706525406657438,-13.384102438446632,Wednesday
1674014400,275.49567502915136,306.52382655391256,997,14.0,274.4505098435226,321.2420774061956,6.210874985492112,188,24,Drizzle,clear sky,81.2965668043592,15.10163430585422,6378,265.3049053109471,1.1333293568472904,2.34567502915138,Wednesday
1674018000,275.5526020138288,281.96479321030563,1023,10.0,295.19649593808447,284.63089896791826,11.473840933316083,48,56,Snow,few clouds,-67.02701585597674,50.9736889411291,5162,258.096270013731,10.381249298525256,2.402602013828812,Wednesday
1674021600,270.8685794142786,271.55524977808466,1045,59.0,257.3879427516793,329.1634902782908,6.167015309089837,273,41,Rain,thunderstorm,-46.80657119728333,-63.68791787719061,2634,284.42182977148315,9.094763344249808,-2.281420585721378,Wednesday
1674025200,254.21684248239296,278.3600285063834,1046,15.0,288.9095670979521,315.5260950331149,7.248640736619648,213,29,Snow,few clouds,68.60856518507322,-54.579268756948096,1765,282.233680902723,6.986622307078741,-18.93315751760701,Wednesday
1674028800,316.46630034619847,295.9737059511064,1040,60.0,262.48045027783684,312.7519787072932,120.0,136,88,Rain,thunderstorm,-53.33205217299785,-122.68339341542352,9305,231.32034418634265,7.996059722250452,43.31630034619849,Wednesday
1674032400,300.2978377685739,288.6006216461478,1006,10.0,294.9816035673432,283.2540476719157,7.288036450211526,46,79,Drizzle,clear sky,38.856081504208106,114.40041775235778,8894,241.2811228455148,5.099738153442778,27.147837768573936,Wednesday
1674036000,272.351493086153,274.38910741167,980,95.0,284.8039084066845,312.75765347233545,13.367432361274696,106,81,Clouds,clear sky,76.922831131317,178.28462499471175,3527,237.3920318907426,2.2118491694711184,-0.7985069138469498,Wednesday
1674039600,255.48667021672733,313.73147110055686,1042,15.0,252.17703350024755,300.40525816413265,10.281591827083998,90,73,Drizzle,moderate rain,60.16365093570846,-100.42778513505704,1735,259.2046192268078,8.775749312785415,-17.663329783272644,Wednesday
1674043200,257.567653269824,287.79441137494314,1015,46.0,247.82354632045605,304.38414332263426,14.614411974891462,183,60,Rain,thunderstorm,60.48319793979098,-59.30716180153169,5281,230.0102049103792,8.627318001809652,-15.58234673017597,Wednesday
1674046800,276.89099700963817,289.87197624435765,1046,33.0,272.12463025811746,328.5741611848736,8.639472596070302,20,67,Snow,clear sky,11.507617867076943,148.93191360499645,2281,278.71977413213455,4.498281775900263,,Wednesday
1674050400,250.94673441107813,261.7167682585514,1038,76.0,268.8528321384492,287.3810727895331,5.3999075815931175,165,98,Thunderstorm,light drizzle,52.10069604713164,4.6328504535439095,2071,289.8577971650197,9.063416182011451,-22.203265588921795,Wednesday
1674054000,262.96479289805666,289.5719193499081,1006,60.0,286.5877220092761,287.4164157937089,9.017264737199028,112,87,Snow,thunderstorm,47.18499047617854,-108.25961412188362,2746,242.8353289816039,4.313333989583156,-10.18520710194332,Wednesday
1674057600,267.7314968155045,266.1662931467138,1041,44.0,268.8877897995559,301.9620290520869,8.627900036919891,164,21,Snow,thunderstorm,-55.99481126637968,-29.98827038311984,2585,252.43335809873167,7.486681549512472,-5.418503184495478,Wednesday
1674061200,295.8919921439089,274.80993719389613,984,18.0,287.7199698018228,314.14411952403134,3.513355935943177,161,77,Clear,few clouds,-85.47338325571458,177.34543740022855,2512,266.40917858547874,5.705763912202984,22.74199214390893,Wednesday
1674064800,312.9056893175195,276.3669908763101,1001,18.0,253.3450312409985,283.319943238983,14.45498144378673,328,61,Thunderstorm,light drizzle,-33.71269931625356,-47.34090821040766,2511,231.78702881584832,4.738926120131216,39.75568931751951,Wednesday
1674068400,310.70835143645513,313.10658843018655,1000,95.0,260.3363389021899,296.0732350941078,2.4911890968125787,186,58,Thunderstorm,light drizzle,-11.493250228820642,145.35822297557144,4505,283.013701617719,6.130784244644386,37.55835143645516,Wednesday
1674072000,277.1502587257427,282.7424935933016,1010,40.0,264.89961491012804,287.9020094548847,8.54474045362214,256,85,Snow,clear sky,47.82193230729428,101.70793082664414,8144,260.1262869808647,9.10151163631656,4.000258725742697,Wednesday
1674075600,259.20294313456634,256.53929194466974,1007,49.0,253.66481770040272,283.8125626793528,6.315297707216329,238,18,Rain,clear sky,42.39890638272274,-57.00034357963318,2275,271.62839698639783,8.851911191537937,-13.947056865433638,Wednesday
1674079200,253.06229309065048,308.0167425759872,1001,77.0,247.4059009116888,318.7471739714632,4.706763853983996,235,47,Thunderstorm,,-63.98070538750585,169.93437146510297,6753,252.0220510186313,8.818122310487526,-20.08770690934949,Wednesday
1674082800,314.77164693631346,258.1750624514697,996,72.0,270.3513901730689,284.55284709134054,9.111533502421384,257,95,Clear,snowfall,-47.85960506972165,-52.09880180998718,3512,265.05801920411875,6.186604302776345,41.62164693631348,Wednesday
1674086400,252.6323227528661,293.99372565591705,1020,84.0,296.1552957733559,290.38043473549914,2.777539920264255,66,52,Drizzle,light drizzle,35.342284372453776,26.82384269849097,9158,230.7022654124821,5.546498264793631,-20.51767724713392,Thursday
1674090000,262.1549511622958,292.34854603238296,1005,51.0,279.3883867948382,323.6979055658272,6.0957326708563,189,72,Drizzle,few clouds,67.75329016676557,23.79584390782179,7636,231.37920432809253,5.545764220233631,-10.99504883770419,Thursday
1674093600,316.00799008509216,269.25154971496835,1023,30.0,274.6806489709847,281.2830523160446,13.20490334942605,214,99,Drizzle,thunderstorm,-45.07703125406946,-121.13848959648962,3362,230.179691799438,6.893969734581871,42.85799008509218,Thursday
1674097200,305.8204568451074,283.7630690879786,1033,69.0,276.5430070748864,293.5885995835152,120.0,238,45,Drizzle,thunderstorm,62.71331837647551,151.24854094143387,7738,271.41597375430115,6.973925008414449,,Thursday
1674100800,260.1641532201341,275.80632876672763,1037,98.0,281.5084851298344,328.10012832064024,11.917037298926086,97,45,Clear,clear sky,-24.93771715651508,79.87659083501768,8482,239.2361580884033,1.0699660194249845,-12.985846779865824,Thursday
1674104400,252.78014657817133,266.8836681334551,1002,49.0,286.67900103466343,281.78671226970835,10.344588961180746,305,69,Thunderstorm,few clouds,-71.03396709799557,31.711625063392404,5351,249.4423211146892,4.975795294665314,-20.369853421828623,Thursday
1674108000,254.87813566635123,312.1674629801492,1032,81.0,289.7231041395136,319.9319297709529,5.913459574001318,314,81,Clear,light drizzle,58.982716723272375,33.34497382774774,4015,237.88686036103607,6.077275819771342,-18.27186433364875,Thursday
1674111600,296.5992062677145,254.94459843237613,993,74.0,295.2551630907344,324.55460772169425,13.363838088180325,117,57,Clouds,few clouds,-62.94774469505549,-107.06720539876494,5344,262.39736531423443,8.93635590888221,23.449206267714544,Thursday
1674115200,267.21894015517654,312.9136979097186,1012,32.0,297.57688609349503,283.0511180741543,120.0,10,73,Drizzle,light drizzle,-73.08621799207864,19.79280792194652,3968,250.41823281128325,4.187260272605973,-5.931059844823437,Thursday
1674118800,256.68167763717463,292.01278566718224,1017,45.0,270.35406852450944,316.6082067388106,7.129948903523178,318,53,Snow,clear sky,71.89982416364276,149.80874198368508,5557,274.9557942789852,5.901725345890658,-16.468322362825347,Thursday
1674122400,265.910656841573,291.9317953077214,1047,92.0,297.33711400331373,315.1936004327667,4.369217524294374,232,75,Drizzle,thunderstorm,73.01689303065658,-120.02435559971492,8441,243.1635800040666,1.722158308202934,-7.239343158427005,Thursday
1674126000,287.9098397696357,295.6998906574926,1031,71.0,265.75963923863515,329.86367882856416,4.15376697336806,189,40,Thunderstorm,few clouds,59.858943232732855,-127.7545388133315,9526,230.18699616708247,7.352243426734459,14.759839769635732,Thursday
1674129600,308.3387851230978,260.2584759091396,1024,37.0,298.90348738377907,314.2173944039254,1.2339047696710248,256,12,Drizzle,thunderstorm,15.704902295636884,163.89568120027832,3600,270.4910419952695,6.934583290201275,35.18878512309783,Thursday
1674133200,313.59972808619807,311.91934049365346,1047,28.0,253.01043536124016,315.72761672582243,9.890033581502408,148,82,Rain,thunderstorm,51.25286506643047,141.03980309030464,5599,279.37554480032026,10.586048664121812,40.44972808619809,Thursday
1674136800,307.05298192013174,253.5264779576344,1013,63.0,250.30184511713009,289.4813250340666,5.621544406907312,36,93,Thunderstorm,thunderstorm,3.0513669299095625,-139.16746653540196,2345,277.3201321872119,8.774192198613127,33.902981920131765,Thursday
1674140400,266.1218885821804,272.887278512932,1003,71.0,263.5923149925405,310.2037274626914,14.834473987664982,95,20,Rain,moderate rain,57.75134424785429,-62.78733203240827,7313,241.7560085519352,10.17382336545904,-7.028111417819559,Thursday
1674144000,299.082591615954,279.10217921019296,1011,79.0,255.74317886713067,293.1473726037759,1.309894285040711,165,31,Rain,moderate rain,-74.25400851719726,-165.55225894328117,5128,241.435240797154,10.3653964494632,25.93259161595404,Thursday
1674147600,314.0826017267702,261.68032102251044,1004,31.0,245.09054094807203,292.2826171046594,4.777332308526065,333,67,Drizzle,,21.48955648027401,-77.47123844687378,6982,240.76299557634383,5.059983291253254,40.9326017267702,Thursday
1674151200,309.7130989800343,255.3513937339208,1036,,251.8765894957488,310.2872896244536,11.162339886818554,44,48,Drizzle,light drizzle,-85.11332723925344,68.4693032680567,9084,281.9336689400925,1.934882565598722,36.56309898003434,Thursday
1674154800,309.15608776583326,246.33754137844235,1034,82.0,255.84204344834856,327.73269797535863,8.650186555533397,71,93,Drizzle,moderate rain,11.506154200385922,116.99059098038477,465,260.5893579683865,8.234918477732405,36.006087765833286,Thursday
1674158400,315.77163823951264,262.4897794036071,997,61.0,289.1261056012254,310.3509027724372,14.545801668988354,273,7,Snow,moderate rain,-33.338439321689826,-75.623167547368,2979,283.5420027292262,8.027055539908611,42.62163823951266,Thursday
1674162000,250.9409199708616,314.47705133904776,1034,84.0,250.55587244363983,326.87049050624626,4.973919603463404,219,62,Clear,snowfall,-64.88874841237757,124.43570283726984,9840,255.65593092047595,2.981388314713704,-22.20908002913845,Thursday
1674165600,301.35130765165,254.0905647961356,1010,66.0,268.05858225241406,289.31210772739047,9.639900594554634,135,51,Thunderstorm,snowfall,-80.32503511127378,58.00615491737679,5180,282.3255049115837,5.501561527801345,28.20130765165004,Thursday
1674169200,313.14584258158595,259.4996776695221,1036,22.0,293.4102855889682,312.0258024974715,6.907799013882208,140,28,Clear,thunderstorm,-60.75297315913767,29.602305395502725,311,271.4121809993445,5.593302030005551,,Thursday
1674172800,314.91119992145434,282.80141782343406,1046,83.0,292.2968709286313,310.55321498673493,1.3721848805439096,84,67,Thunderstorm,snowfall,-69.04600020720028,22.37563312687865,2782,264.4583468938874,6.448221832763919,41.76119992145436,Friday
1674176400,258.1426851405477,308.7682876162323,993,97.0,297.0960902086153,320.8532647565718,6.836190599043564,171,49,Clear,moderate rain,26.89901093546069,66.8716484501459,9287,250.2290879527872,0.0864770941784092,-15.007314859452263,Friday
1674180000,252.28568354797173,295.6228620636441,998,32.0,246.51863024639675,322.84877147003874,8.626523336755122,116,88,Thunderstorm,light drizzle,-64.61065864571404,-162.25430011563847,8264,280.37623166753707,4.236177771547664,-20.86431645202825,Friday
1674183600,272.33963652131206,281.0561203788383,1037,83.0,282.05900790931435,304.2934469960935,3.932423994868652,7,36,Clouds,light drizzle,52.89694449457844,-8.256953612994494,656,234.1053975912573,5.845799822178799,,Friday
1674187200,293.6463603294057,311.45970886727736,1026,80.0,298.666720000924,303.08490322472085,3.8784480658256566,315,93,Clouds,thunderstorm,39.21698326902171,60.14282033235477,3787,233.7137666718738,0.4332971832090478,20.49636032940577,Friday
1674190800,268.4657371911794,296.5858611851881,989,64.0,286.3806361872852,305.40867360614993,0.251580496457337,278,89,Drizzle,light drizzle,84.55226441990635,-41.15462766483964,1748,265.27800503736853,0.205441504421698,-4.684262808820563,Friday
1674194400,295.9906582020957,288.7527750931693,999,21.0,261.8546299240704,284.4230296806168,12.885502998403023,77,23,Snow,thunderstorm,-36.38173936585941,101.89882883538915,1214,289.7191973188115,7.836343777687484,22.84065820209571,Friday
1674198000,261.98889021204553,246.7216029747019,1040,34.0,264.4669284377722,308.3625012907812,6.576967757132967,16,26,Clouds,snowfall,-56.86160480291058,-43.83959942880318,625,251.7878633346436,10.592736664915495,-11.161109787954445,Friday
1674201600,300.96302030302644,264.23555224072777,1043,58.0,265.42258981389733,294.9872732250936,1.311439764671059,24,85,Thunderstorm,clear sky,52.1324219281509,-53.13283224302097,7012,235.2667875213411,5.863245298468079,27.813020303026462,Friday
1674205200,318.0078658337212,313.35580447311605,1008,91.0,269.2389289555417,312.1155938943823,5.9743749335093925,15,96,Clear,snowfall,81.4509204140374,-76.06741397708586,8681,286.82886261987846,4.489260594267551,44.85786583372124,Friday
1674208800,253.7806713538124,250.25029143580247,1014,83.0,295.4000997922881,297.42006538592864,0.5048825782670574,111,2,Thunderstorm,moderate rain,-55.81198948131414,-93.0682314149298,9585,230.2002060012977,7.53705919495919,-19.3693286461876,Friday
1674212400,288.14820413676813,281.8992674149385,1030,86.0,280.9053506312331,284.178756535485,9.134363457355434,26,86,Clouds,light drizzle,73.51467969266429,161.15375540990516,7626,234.0956136548572,0.5722896419694427,14.998204136768152,Friday
1674216000,317.9341082611205,291.301071664474,1037,51.0,269.5426919981044,325.99440580746705,1.0350332551806618,343,5,Clear,snowfall,18.11169245244172,50.22282005783149,8815,254.74794058822,4.638027010991365,44.78410826112054,Friday
1674219600,267.30548042678987,269.38424050660893,1010,14.0,290.2449028773344,326.3462574218249,11.132239424338936,190,22,Rain,snowfall,58.8283573867954,-15.23983545698755,1477,286.5642380801991,7.829013355801833,,Friday
1674223200,295.7493671749175,275.0879882202109,1049,53.0,258.85880552750496,296.31523374940963,4.783672855146179,354,38,Thunderstorm,snowfall,29.48030629793256,-116.33700857587012,8748,245.60380175123024,1.7009768955907052,22.59936717491752,Friday
1674226800,301.6415461364138,287.07470269334374,1035,67.0,260.71690897972536,326.99313902468253,6.861641106891655,256,96,Snow,thunderstorm,-72.87577132588532,-110.47021814900076,8153,245.39655868783785,1.7954074897668408,,Friday
1674230400,312.43148562098,282.9982800253168,994,62.0,249.13683199830612,301.7519006410424,12.659346703167053,352,87,Clouds,,81.17207954890543,19.223396060591824,6687,271.5627886577432,2.7641479385340904,,Friday
1674234000,286.28172794214936,265.62865024912645,1007,80.0,271.5181112998092,304.4018560496373,4.87682682651187,215,68,Drizzle,few clouds,79.61488883672729,81.7413686286132,946,262.66443665025844,0.2976103399462853,13.131727942149382,Friday
1674237600,278.6778069686756,255.4337669241248,1000,38.0,299.07390261121714,310.4959389579405,14.502147211809838,59,11,Clouds,moderate rain,63.18200122386105,3.7722071954945022,6386,242.0263278320153,6.8710349434500335,5.527806968675634,Friday
1674241200,286.76349561781154,259.5871803372489,1000,72.0,254.944514471072,299.1841563055267,2.157287356811871,201,34,Clouds,snowfall,46.64317417654499,153.19704033660258,3027,281.41931836107887,4.498078601505251,13.613495617811566,Friday
1674244800,311.88656548105,265.54856978124235,999,10.0,268.6092460757065,305.499486890529,11.13843536709575,138,80,Thunderstorm,thunderstorm,-2.048650131760681,149.18290399276452,5731,278.5722397664758,1.225482460309803,38.73656548104998,Friday
1674248400,309.7550511193172,265.62435215792874,1033,38.0,296.17487191365814,329.4013660539298,0.0339721362423084,8,64,Rain,moderate rain,-20.690199657533057,-81.99227639620534,9714,277.9479472666465,4.788743752463148,36.60505111931718,Friday
1674252000,314.0747720299122,265.84732140277833,1047,61.0,261.6076043072353,306.435005112848,11.868515488078916,76,90,Snow,snowfall,-71.98006719596935,-167.89060559566553,4795,258.1565893949575,8.617372686845142,40.92477202991222,Friday
1674255600,290.6568343785828,264.3385096536374,1016,35.0,269.64549964379256,320.8770251834893,4.710220642005107,231,95,Clouds,light drizzle,-86.53123783243684,178.1733065607499,3122,257.1280659793131,0.8069920839987856,80.0,Friday
1674259200,319.868722447086,262.485937254779,994,55.0,282.95592884089035,287.0164045681113,3.591899592903005,73,76,Thunderstorm,thunderstorm,-43.23807785830695,145.79240977295626,868,254.89996996860373,5.478343192620896,46.71872244708595,Saturday
1674262800,274.43056625714974,314.3074008846736,990,86.0,260.8893891655273,329.45274068833373,10.963823562438218,14,1,Rain,light drizzle,-14.489145297983583,-129.99441412594152,6636,258.27175637941406,8.244532097176132,1.2805662571497578,Saturday
